Date,Close,Open,High,Low,Change %
2010-03-19,45.455,45.345,45.538,45.275,-0.04%
2010-03-18,45.475,45.345,45.555,45.235,0.18%
2010-03-17,45.395,45.455,45.505,45.295,-0.27%
2010-03-16,45.52,45.48,45.62,45.39,-0.10%
2010-03-15,45.565,45.455,45.69,45.265,0.22%
2010-03-12,45.465,45.505,45.565,45.375,-0.11%
2010-03-11,45.515,45.335,45.638,45.255,0.21%
2010-03-10,45.42,45.48,45.543,45.34,-0.37%
2010-03-09,45.59,45.55,45.66,45.47,0.12%
2010-03-08,45.535,45.455,45.545,45.395,0.18%
2010-03-05,45.455,45.795,45.835,45.455,-0.74%
2010-03-04,45.795,45.695,45.895,45.515,0.21%
2010-03-03,45.7,45.71,45.93,45.57,-0.01%
2010-03-02,45.704,46.024,46.094,45.704,-0.65%
2010-03-01,46.005,46.085,46.147,45.955,-0.22%
2010-02-26,46.105,46.285,46.345,46.075,-0.60%
2010-02-25,46.385,46.365,46.535,46.125,0.19%
2010-02-24,46.295,46.265,46.375,46.045,0.04%
2010-02-23,46.275,46.125,46.275,45.955,0.33%
2010-02-22,46.125,46.135,46.265,45.975,-0.10%
2010-02-19,46.17,46.27,46.51,46,-0.18%
2010-02-18,46.255,46.075,46.355,45.925,0.17%
2010-02-17,46.175,45.885,46.175,45.745,0.48%
2010-02-16,45.955,46.355,46.315,45.955,-0.86%
2010-02-15,46.355,46.325,46.465,46.255,-0.15%
2010-02-12,46.425,46.445,46.515,46.185,0.15%
2010-02-11,46.355,46.355,46.525,46.325,-0.02%
2010-02-10,46.365,46.315,46.685,46.205,-0.09%
2010-02-09,46.405,46.765,46.815,46.385,-0.94%
2010-02-08,46.845,46.555,46.89,46.395,0.43%
2010-02-05,46.645,46.275,46.775,46.075,0.89%
2010-02-04,46.235,45.995,46.285,45.785,0.68%
2010-02-03,45.925,46.045,46.155,45.925,-0.43%
2010-02-02,46.125,46.075,46.335,45.955,-0.03%
2010-02-01,46.14,46.16,46.45,46.03,0.03%
2010-01-29,46.125,46.275,46.445,46.075,-0.27%
2010-01-28,46.25,46.38,46.47,46.15,0.13%
2010-01-27,46.19,45.87,46.54,45.87,0.73%
2010-01-26,45.855,45.995,45.995,45.855,-0.48%
2010-01-25,46.075,46.175,46.275,46.025,-0.32%
2010-01-22,46.225,46.305,46.355,46.025,-0.01%
2010-01-21,46.23,45.78,46.23,45.72,0.81%
2010-01-20,45.86,45.8,46.13,45.54,0.22%
2010-01-19,45.76,45.66,45.9,45.36,0.25%
2010-01-18,45.645,45.785,45.855,45.515,-0.32%
2010-01-15,45.79,45.62,45.83,45.41,0.42%
2010-01-14,45.6,45.49,45.72,45.4,0.23%
2010-01-13,45.495,45.735,45.775,45.415,-0.36%
2010-01-12,45.66,45.14,45.75,45.1,0.88%
2010-01-11,45.26,45.51,45.51,45.23,-0.46%
2010-01-08,45.47,45.68,45.9,45.47,-0.39%
2010-01-07,45.65,45.61,45.89,45.57,-0.10%
2010-01-06,45.695,46.165,46.205,45.695,-1.10%
2010-01-05,46.205,46.305,46.305,46.045,-0.19%
2010-01-04,46.295,46.545,46.655,46.245,-0.69%
2010-01-01,46.615,46.61,46.677,46.59,0.44%
